tracking_nr,order_nr,package_nr,fk_delivery_company,return_reasons,shipped_date,delivered_date,receivables,status
5005650242,398815362,MPDS-398815362-9774,1,,2018-07-07,2018-07-09,1365.37,
5005650322,383657362,MPDS-383657362-5878,1,,2018-07-07,2018-07-09,794,
5005650440,394591362,MPDS-394591362-1477,1,,2018-07-07,2018-07-09,992.66,
5005650443,371637362,MPDS-371637362-6264,1,,2018-07-07,2018-07-10,505,
5005650468,387235362,MPDS-387235362-9804,1,,2018-07-07,2018-07-09,309,
5005650654,395431362,MPDS-395431362-8949,1,,2018-07-07,2018-07-10,1048.05,
5005650692,389131362,MPDS-389131362-6110,1,,2018-07-07,2018-07-09,598,
5005650759,368943362,MPDS-368943362-8460,1,,2018-07-07,2018-07-09,447.33,
5005650912,386733362,386733362-5853,1,,2018-07-07,2018-07-27,339.33,
5005650319,398461362,MPDS-398461362-5395,1,,2018-07-07,2018-07-09,2339.8,
5005650308,398435362,MPDS-398435362-8624,1,,2018-07-07,2018-07-12,744,
5005650513,381985362,MPDS-381985362-9061,1,,2018-07-07,2018-07-10,430.28,
5005650528,381457362,MPDS-381457362-3447,1,,2018-07-07,2018-07-09,1079.5,
5005650809,398861362,MPDS-398861362-6002,1,,2018-07-07,2018-07-09,147,
5005649082,384366362,MPDS-384366362-8228,1,,2018-07-07,2018-07-11,383.17,
5005649292,339679362,MPDS-339679362-5566,1,,2018-07-07,2018-07-11,444,
5005649793,383947362,MPDS-383947362-1842,1,,2018-07-07,2018-07-10,718.9,
5005649697,383947362,MPDS-383947362-7424,1,,2018-07-07,2018-07-10,1018.9,
5005649966,377657362,MPDS-377657362-6348,1,,2018-07-07,2018-07-10,178.5,
5005649965,398917362,MPDS-398917362-4509,1,,2018-07-07,2018-07-10,309.64,
5005649973,375627362,MPDS-375627362-8713,1,,2018-07-07,2018-07-10,194.5,
5005649976,398878362,MPDS-398878362-6823,1,,2018-07-07,2018-07-10,445.33,
5005650007,376637362,MPDS-376637362-4270,1,,2018-07-07,2018-07-10,298.75,
5005650088,378397362,MPDS-378397362-5832,1,,2018-07-07,2018-07-10,499,
5005650219,396955362,MPDS-396955362-1556,1,,2018-07-07,2018-07-10,594,
5005650552,391985362,MPDS-391985362-9936,1,,2018-07-07,2018-07-10,424,
5005650553,379675362,MPDS-379675362-5354,1,,2018-07-07,2018-07-10,426.33,
5005650579,378361362,MPDS-378361362-3647,1,,2018-07-07,2018-07-11,311.33,
5005650581,315951362,MPDS-315951362-3173,1,,2018-07-07,2018-07-10,213.24,
5005648772,383512362,MPDS-383512362-6019,1,,2018-07-07,2018-07-11,479.8,
5005649481,396878362,MPDS-396878362-7746,1,,2018-07-07,2018-07-09,1479,
5005649366,318448362,MPDS-318448362-4441,1,,2018-07-07,2018-07-09,2179.25,
5005649677,393378362,MPDS-393378362-1026,1,,2018-07-07,2018-07-09,278,
5005649693,395459362,MPDS-395459362-1345,1,,2018-07-07,2018-07-09,739,
5005649873,384247362,MPDS-384247362-2803,1,,2018-07-07,2018-07-09,738.79,
5005649875,375567362,MPDS-375567362-7037,1,,2018-07-07,2018-07-10,644,
5005649891,385687362,MPDS-385687362-2677,1,,2018-07-07,2018-07-09,238.8,
5005650209,342865362,MPDS-342865362-4964,1,,2018-07-07,2018-07-11,1863,
5005650241,339455362,MPDS-339455362-1713,1,,2018-07-07,2018-07-11,545,
5005650396,392891362,MPDS-392891362-2891,1,,2018-07-07,2018-07-11,1360.57,
5005650416,376525362,MPDS-376525362-2513,1,,2018-07-07,2018-07-10,259.5,
5005650454,388875362,MPDS-388875362-8041,1,,2018-07-07,2018-07-10,2379,
5005650474,385821362,MPDS-385821362-1432,1,,2018-07-07,2018-07-11,19.25,
5005650624,389961362,MPDS-389961362-7936,1,,2018-07-07,2018-07-09,995,
5005650668,382481362,MPDS-382481362-4989,1,,2018-07-07,2018-07-09,549,
5005650741,383923362,MPDS-383923362-5605,1,,2018-07-07,2018-07-09,2995,
5005649537,382818362,MPDS-382818362-6896,1,,2018-07-07,2018-07-10,489,
5005649822,313168362,MPDS-313168362-9650,1,,2018-07-07,2018-07-10,1259,
5005650127,341465362,MPDS-341465362-2911,1,,2018-07-07,2018-07-11,1421,
5005650466,353251362,MPDS-353251362-7421,1,,2018-07-07,2018-07-11,645,
5005650470,377591362,MPDS-377591362-2948,1,,2018-07-07,2018-07-10,1644,
5005650657,387911362,MPDS-387911362-2278,1,,2018-07-07,2018-07-10,495,
5005649825,383947362,MPDS-383947362-3066,1,,2018-07-07,2018-07-10,2538.8,
5005649513,379878362,MPDS-379878362-8865,1,R 8- Size - size too big,2018-07-07,2018-07-11,1098,
5005650527,335215362,MPDS-335215362-9005,1,,2018-07-07,2018-07-10,695,
5005649232,383789362,MPDS-383789362-6164,1,,2018-07-07,2018-07-10,629,
5005649557,375578362,MPDS-375578362-2147,1,,2018-07-07,2018-07-10,648,
5005649837,384887362,MPDS-384887362-4699,1,,2018-07-07,2018-07-09,349,
5005650111,396128362,MPDS-396128362-1289,1,,2018-07-07,2018-07-09,594,
5005650151,391569362,MPDS-391569362-8932,1,,2018-07-07,2018-07-09,1369.02,
5005650158,335648362,MPDS-335648362-4260,1,R 3- Customer - presentation different on website,2018-07-07,2018-07-09,275,
5005650160,398548362,MPDS-398548362-3925,1,,2018-07-07,2018-07-13,280,
5005650162,394968362,MPDS-394968362-3836,1,R 3- Customer - presentation different on website,2018-07-07,2018-07-09,294,
5005650229,376375362,MPDS-376375362-1398,1,,2018-07-07,2018-07-09,699,
5005650238,382458362,MPDS-382458362-8145,1,,2018-07-07,2018-07-11,588,
5005650243,375118362,MPDS-375118362-4647,1,,2018-07-07,2018-07-10,589,
5005650286,374795362,MPDS-374795362-2182,1,,2018-07-07,2018-07-09,1342,
5005650285,373117362,MPDS-373117362-1738,1,,2018-07-07,2018-07-09,496.58,
5005650305,356127362,MPDS-356127362-5172,1,R 8- Size - size too big,2018-07-07,2018-07-09,1538.8,
5005650306,372195362,MPDS-372195362-7990,1,,2018-07-07,2018-07-11,334,
5005650317,393585362,MPDS-393585362-1655,1,,2018-07-07,2018-07-09,329.28,
5005650486,386817362,MPDS-386817362-7109,1,,2018-07-07,2018-07-09,1944,
5005650556,387211362,MPDS-387211362-2741,1,,2018-07-07,2018-07-09,1298,
5005650125,365117362,MPDS-365117362-3563,1,,2018-07-07,2018-07-10,516.33,
5005650744,382623362,MPDS-382623362-5055,1,,2018-07-07,2018-07-10,1145,
5005650889,399113362,MPDS-399113362-1190,1,,2018-07-07,2018-07-10,444.5,
5005650402,396735362,MPDS-396735362-1389,1,,2018-07-07,2018-07-10,544,
5005649300,313539362,MPDS-313539362-3669,1,,2018-07-07,2018-07-11,944,
5005649983,384947362,MPDS-384947362-1429,1,,2018-07-07,2018-07-09,1070,
5005650352,393285362,MPDS-393285362-3384,1,,2018-07-07,2018-07-09,1244,
5005650351,383965362,MPDS-383965362-4406,1,,2018-07-07,2018-07-12,1024,
5005650353,379935362,MPDS-379935362-1572,1,,2018-07-07,2018-07-10,798,
5005650358,394687362,MPDS-394687362-6915,1,,2018-07-07,2018-07-10,2098,
5005650498,392651362,MPDS-392651362-4284,1,,2018-07-07,2018-07-10,117.75,
5005650726,383151362,MPDS-383151362-1190,1,,2018-07-07,2018-07-09,1198,
5005650727,392843362,MPDS-392843362-2646,1,,2018-07-07,2018-07-13,198,
5005650734,379461362,MPDS-379461362-5670,1,,2018-07-07,2018-07-09,394.71,
5005650737,364591362,MPDS-364591362-3034,1,,2018-07-07,2018-07-11,1295,
5005650642,398765362,MPDS-398765362-1101,1,,2018-07-07,2018-07-13,785,
5005650651,373641362,MPDS-373641362-5698,1,,2018-07-07,2018-07-09,844,
5005650652,336661362,MPDS-336661362-5243,1,,2018-07-07,2018-07-09,323.88,
5005650944,318944492,318944492-3650,1,,2018-07-07,2018-07-10,644,
5005649093,373234362,MPDS-373234362-1661,1,,2018-07-07,2018-07-09,1003.43,
5005649725,394498362,MPDS-394498362-8669,1,,2018-07-07,2018-07-09,2249,
5005650167,381985362,MPDS-381985362-8483,1,R 6- Quality - wrong item,2018-07-07,2018-07-09,1446.51,
5005650168,384395362,MPDS-384395362-8292,1,,2018-07-07,2018-07-09,496,
5005650234,388715362,MPDS-388715362-1415,1,,2018-07-07,2018-07-09,269,
5005650327,336661362,MPDS-336661362-8856,1,,2018-07-07,2018-07-09,574.88,
5005650506,383285362,MPDS-383285362-1049,1,,2018-07-07,2018-07-11,1099,
5005650549,377611362,MPDS-377611362-6165,1,,2018-07-07,2018-07-11,89.75,
5005650783,385943362,MPDS-385943362-1694,1,,2018-07-07,2018-07-10,1249,
5005650784,322835362,MPDS-322835362-5557,1,,2018-07-07,2018-07-09,1744,
5005649126,381336362,MPDS-381336362-9064,1,,2018-07-07,2018-07-09,736.18,
5005649102,334749362,MPDS-334749362-1464,1,,2018-07-07,2018-07-11,2110.68,
5005649577,399447362,MPDS-399447362-3929,1,,2018-07-07,2018-07-09,1199.5,
5005649708,371467362,MPDS-371467362-6851,1,,2018-07-07,2018-07-09,615.33,
5005650172,374585362,MPDS-374585362-5019,1,,2018-07-07,2018-07-09,740,
5005650282,388715362,MPDS-388715362-8777,1,,2018-07-07,2018-07-09,318,
5005650072,393977362,MPDS-393977362-1721,1,,2018-07-07,2018-07-09,704.2,
5005650332,386785362,MPDS-386785362-5280,1,R 6- Quality - wrong item,2018-07-07,2018-07-10,380,
5005650333,329941362,MPDS-329941362-9527,1,,2018-07-07,2018-07-09,242,
5005650374,393691362,MPDS-393691362-3611,1,,2018-07-07,2018-07-11,1645,
5005650514,381191362,MPDS-381191362-1101,1,,2018-07-07,2018-07-11,438.8,
5005650603,384511362,MPDS-384511362-4515,1,,2018-07-07,2018-07-09,703.81,
5005650703,392651362,MPDS-392651362-2260,1,,2018-07-07,2018-07-09,194.75,
5005650760,374463362,MPDS-374463362-5634,1,,2018-07-07,2018-07-09,324.31,
5005650827,396193362,MPDS-396193362-9493,1,,2018-07-07,2018-07-10,359,
5005650643,384635362,MPDS-384635362-3834,1,,2018-07-07,2018-07-10,248.75,
5005650956,381524492,381524492-5591,1,,2018-07-07,2018-07-10,544,
5005650971,391194492,391194492-9330,1,,2018-07-07,2018-07-13,156.33,
5005650096,378317362,MPDS-378317362-1003,1,,2018-07-08,2018-07-09,1270,
5005650227,391397362,MPDS-391397362-8692,1,,2018-07-08,2018-07-09,739,
5005650324,373541362,MPDS-373541362-7077,1,,2018-07-08,2018-07-09,224,
5005650459,387361362,MPDS-387361362-6855,1,,2018-07-08,2018-07-09,724,
5005650460,368681362,MPDS-368681362-7741,1,,2018-07-08,2018-07-11,758.32,
5005650463,388651362,MPDS-388651362-8225,1,,2018-07-08,2018-07-09,1255.33,
5005650559,389371362,MPDS-389371362-2338,1,,2018-07-08,2018-07-11,145,
5005650542,389521362,MPDS-389521362-5710,1,,2018-07-08,2018-07-11,455.58,
5005650645,395711362,MPDS-395711362-9506,1,,2018-07-08,2018-07-09,690,
5005650621,388111362,MPDS-388111362-1100,1,,2018-07-08,2018-07-11,458,
5005650670,386431362,MPDS-386431362-5548,1,,2018-07-08,2018-07-09,345,
5005650924,389131362,MPDS-389131362-3710,1,,2018-07-08,2018-07-09,998,
5005649460,383848362,MPDS-383848362-5365,1,,2018-07-08,2018-07-09,698,
5005650141,398165362,MPDS-398165362-2425,1,,2018-07-08,2018-07-09,479,
5005650218,396365362,MPDS-396365362-9216,1,,2018-07-08,2018-07-10,769.5,
5005650325,395375362,MPDS-395375362-9887,1,R 14- Quality - electronic item does not turn on,2018-07-08,2018-07-10,1244,
5005650361,378865362,MPDS-378865362-7899,1,,2018-07-08,2018-07-11,1345,
5005650413,311781362,MPDS-311781362-8406,1,,2018-07-08,2018-07-09,268.75,
5005650512,391665362,MPDS-391665362-2361,1,,2018-07-08,2018-07-09,699,
5005650658,384431362,MPDS-384431362-7808,1,,2018-07-08,2018-07-09,1239,
5005650920,397931362,MPDS-397931362-5062,1,,2018-07-08,2018-07-10,998,
5005650097,385537362,MPDS-385537362-8944,1,R 15- Quality - item defective after using it,2018-07-08,2018-07-17,1193.9,
5005650259,388635362,MPDS-388635362-6998,1,,2018-07-08,2018-07-11,997.08,
5005650450,389521362,MPDS-389521362-5403,1,,2018-07-08,2018-07-11,875.58,
5005650458,397555362,MPDS-397555362-7447,1,,2018-07-08,2018-07-09,2624,
5005650497,399341362,MPDS-399341362-5438,1,,2018-07-08,2018-07-11,127.2,
5005650566,396151362,MPDS-396151362-6439,1,,2018-07-08,2018-07-09,799,
5005650757,374463362,MPDS-374463362-5706,1,,2018-07-08,2018-07-09,233.31,
5005650775,382293362,MPDS-382293362-6362,1,,2018-07-08,2018-07-09,451.8,
5005650455,388937362,MPDS-388937362-1399,1,,2018-07-08,2018-07-09,1524,
5005650457,394875362,MPDS-394875362-1956,1,,2018-07-08,2018-07-09,1168,
5005651008,361384492,361384492-2516,1,,2018-07-08,2018-07-11,1529,
5005651010,332674492,332674492-8126,1,,2018-07-08,2018-07-09,165.33,
5005650561,375781362,MPDS-375781362-1529,1,R 15- Quality - item defective after using it,2018-07-08,2018-07-10,1898,
5005650633,386745362,MPDS-386745362-9677,1,,2018-07-08,2018-07-10,1298,
5005650769,371863362,MPDS-371863362-8540,1,,2018-07-08,2018-07-10,1265.33,
5005650226,385575362,MPDS-385575362-3612,1,,2018-07-08,2018-07-09,894,
5005651055,335114492,335114492-4788,1,,2018-07-08,2018-07-10,254.43,
5005651056,396774492,396774492-3993,1,,2018-07-08,2018-07-10,298.5,
5005651057,369114492,369114492-1136,1,,2018-07-08,2018-07-11,186.9,
5005651058,323234492,323234492-3229,1,,2018-07-08,2018-07-10,225,
5005651059,348354492,348354492-9205,1,,2018-07-08,2018-07-11,218.8,
5005651060,319314492,319314492-9318,1,,2018-07-08,2018-07-10,368,
5005651062,348554492,348554492-2701,1,,2018-07-08,2018-07-11,545,
5005651073,317984492,317984492-3438,1,,2018-07-08,2018-07-13,99.5,
5005651075,375484492,375484492-4203,1,,2018-07-08,2018-07-11,2644,
5005651082,388584492,388584492-8660,1,,2018-07-08,2018-07-10,574.76,
5005651085,369114492,369114492-9251,1,,2018-07-08,2018-07-11,109.9,
5005651086,394934492,394934492-8382,1,,2018-07-08,2018-07-10,899.4,
5005651087,395134492,395134492-4294,1,,2018-07-08,2018-07-13,569.75,
5005651091,346614492,346614492-6287,1,,2018-07-08,2018-07-10,129.8,
5005651105,374754492,374754492-7383,1,,2018-07-08,2018-07-10,428.94,
5005651111,384194492,384194492-6263,1,,2018-07-08,2018-07-10,248.75,
5005651133,326144492,326144492-4037,1,,2018-07-08,2018-07-10,1197,
5005651146,386722492,386722492-2221,1,,2018-07-08,2018-07-10,2179,
5005651151,387462492,387462492-6790,1,,2018-07-08,2018-07-27,298.5,
5005651167,322222492,322222492-9242,1,,2018-07-08,2018-07-10,1465,
5005651174,379522492,379522492-1206,1,,2018-07-08,2018-07-11,244.84,
5005651182,359634492,359634492-4836,1,,2018-07-08,2018-07-10,1409.9,
5005651192,341762492,341762492-4209,1,,2018-07-08,2018-07-10,744,
5005651205,391322492,391322492-9259,1,,2018-07-08,2018-07-10,397,
5005651211,353492492,353492492-9111,1,,2018-07-08,2018-07-10,344,
5005651221,343482492,343482492-8953,1,,2018-07-08,2018-07-10,2144,
5005651233,316892492,316892492-3439,1,R 15- Quality - item defective after using it,2018-07-08,2018-07-10,394,
5005651248,378982492,378982492-2941,1,,2018-07-08,2018-07-11,394,
5005651250,327162492,327162492-3262,1,,2018-07-08,2018-07-10,1727.6,
5005651254,357872492,357872492-8010,1,,2018-07-08,2018-07-13,441.33,
5005651255,368814492,368814492-6591,1,,2018-07-08,2018-07-11,250.16,
5005651271,327162492,327162492-9432,1,,2018-07-08,2018-07-11,2762.5,
5005651322,333252492,333252492-6496,1,,2018-07-08,2018-07-10,323.87,
5005651323,331872492,331872492-7730,1,,2018-07-08,2018-07-10,794,
5005651324,362952492,362952492-6104,1,,2018-07-08,2018-07-10,333.22,
5005651332,367632492,367632492-9776,1,,2018-07-08,2018-07-11,99.5,
5005651333,388632492,388632492-7039,1,,2018-07-08,2018-07-10,144.6,
5005651334,324832492,324832492-3496,1,,2018-07-08,2018-07-10,1038,
5005651337,381412492,381412492-5059,1,,2018-07-08,2018-07-10,638.8,
5005651340,352732492,352732492-2185,1,,2018-07-08,2018-07-10,605.63,
5005651346,312232492,312232492-9000,1,,2018-07-08,2018-07-10,1444,
5005651350,358452492,358452492-2502,1,,2018-07-08,2018-07-12,544,
5005651369,367632492,367632492-1740,1,,2018-07-08,2018-07-11,99.5,
5005651372,372932492,372932492-6012,1,,2018-07-08,2018-07-12,1744,
5005651457,364226492,364226492-1905,1,,2018-07-08,2018-07-10,301.58,
5005651461,368826492,368826492-4086,1,,2018-07-08,2018-07-10,185.33,
5005651467,368826492,368826492-2226,1,,2018-07-08,2018-07-10,330.66,
5005651468,352426492,352426492-3164,1,,2018-07-08,2018-07-11,1131.99,
5005651470,324346492,324346492-3718,1,,2018-07-08,2018-07-10,555.11,
5005651482,332446492,332446492-3203,1,,2018-07-08,2018-07-10,953.9,
5005651502,377446492,377446492-1472,1,,2018-07-08,2018-07-12,539.96,
5005651508,394166492,394166492-4247,1,,2018-07-08,2018-07-10,1044,
5005651510,394296492,394296492-3620,1,,2018-07-08,2018-07-10,414,
5005651545,313766492,313766492-6102,1,,2018-07-08,2018-07-11,512.28,
5005651554,331296492,331296492-8714,1,,2018-07-08,2018-07-15,640,
5005651558,379686492,379686492-4613,1,,2018-07-08,2018-07-10,571,
5005651559,319396492,319396492-8710,1,,2018-07-08,2018-07-10,138.8,
5005651565,397686492,397686492-9932,1,,2018-07-08,2018-07-11,206.56,
5005651659,369576492,369576492-2271,1,,2018-07-09,2018-07-10,598.5,
5005651745,393816492,393816492-3534,1,,2018-07-09,2018-07-10,545,
5005651751,343416492,343416492-1560,1,,2018-07-09,2018-07-10,504,
5005651753,359576492,359576492-8519,1,,2018-07-09,2018-07-10,95.43,
5005651754,341256492,341256492-6020,1,,2018-07-09,2018-07-17,338,
5005651759,386956492,386956492-5783,1,,2018-07-09,2018-07-11,435,
5005651769,341186492,341186492-6454,1,,2018-07-09,2018-07-10,1189,
5005651824,318516492,318516492-1962,1,,2018-07-09,2018-07-24,549,
5005651825,383216492,383216492-8986,1,,2018-07-09,2018-07-10,168.75,
5005651829,327436492,327436492-3848,1,,2018-07-09,2018-07-10,370,
5005651831,328356492,328356492-1416,1,,2018-07-09,2018-07-10,444,
5005651840,352636492,352636492-4182,1,,2018-07-09,2018-07-11,264,
5005651939,355713362,355713362-1205,1,,2018-07-09,2018-07-10,500,
5005651941,397736492,397736492-9550,1,,2018-07-09,2018-07-10,1033,
5005650148,379295362,MPDS-379295362-1982,1,,2018-07-09,2018-07-11,1236.84,
5005651967,313733362,313733362-8378,1,,2018-07-09,2018-07-10,500,
5005651981,339842492,339842492-6462,1,,2018-07-09,2018-07-11,500,
5005650868,395673362,MPDS-395673362-6352,1,,2018-07-09,2018-07-11,524,
5005651020,399364492,MPDS-399364492-7388,1,,2018-07-09,2018-07-11,774,
5005652005,356596492,356596492-6250,1,,2018-07-09,2018-07-10,300,
5005652006,321649492,321649492-6651,1,,2018-07-09,2018-07-10,764,
5005652007,333249492,333249492-1846,1,,2018-07-09,2018-07-10,12.54,
5005652043,356596492,356596492-3806,1,,2018-07-09,2018-07-10,300,
5005650974,337913362,MPDS-337913362-6092,1,,2018-07-09,2018-07-11,376.58,
5005650975,371844492,MPDS-371844492-9451,1,,2018-07-09,2018-07-11,147.75,
5005651884,347542492,MPDS-347542492-6731,1,,2018-07-09,2018-07-11,632.36,
5005651885,388972492,MPDS-388972492-6443,1,,2018-07-09,2018-07-11,990.22,
5005651888,332396492,MPDS-332396492-6749,1,,2018-07-09,2018-07-11,733.17,
5005651889,378476492,MPDS-378476492-4813,1,,2018-07-09,2018-07-11,465.33,
5005652087,333249492,333249492-4601,1,,2018-07-09,2018-07-10,93.24,
5005652091,395149492,395149492-8410,1,,2018-07-09,2018-07-11,232.32,
5005652105,396349492,396349492-2262,1,,2018-07-09,2018-07-10,1615,
5005651110,371693362,MPDS-371693362-3076,1,,2018-07-09,2018-07-11,288.8,
5005651298,312784492,MPDS-312784492-4792,1,,2018-07-09,2018-07-12,1144,
5005651763,377856492,MPDS-377856492-7103,1,,2018-07-09,2018-07-12,693,
5005651765,377212492,MPDS-377212492-8641,1,,2018-07-09,2018-07-12,598,
5005651235,374534492,MPDS-374534492-8477,1,,2018-07-09,2018-07-11,330.66,
5005651854,378316492,MPDS-378316492-8292,1,,2018-07-09,2018-07-11,289.75,
5005651623,349292492,MPDS-349292492-6913,1,R 6- Quality - wrong item,2018-07-09,2018-07-13,1390,
5005651890,393692492,MPDS-393692492-5248,1,,2018-07-09,2018-07-11,2994,
5005651084,392213362,MPDS-392213362-2227,1,,2018-07-09,2018-07-11,2194,
5005651891,316746492,MPDS-316746492-3753,1,,2018-07-09,2018-07-11,498.5,
5005650594,339441362,MPDS-339441362-8558,1,,2018-07-09,2018-07-13,1044,
5005650829,393173362,MPDS-393173362-4981,1,,2018-07-09,2018-07-14,798,
5005650970,393164492,MPDS-393164492-1057,1,,2018-07-09,2018-07-12,844,
5005650945,386124492,MPDS-386124492-9070,1,,2018-07-09,2018-07-12,629.6,
5005651139,347542492,MPDS-347542492-4581,1,,2018-07-09,2018-07-12,690.72,
5005651249,387572492,MPDS-387572492-4860,1,,2018-07-09,2018-07-12,874.5,
5005651259,398252492,MPDS-398252492-5354,1,,2018-07-09,2018-07-12,324.75,
5005651292,381752492,MPDS-381752492-2213,1,R 6- Quality - wrong item,2018-07-09,2018-07-11,99.5,
5005652144,324729492,324729492-1078,1,,2018-07-09,2018-07-10,732.33,
5005650946,392891362,MPDS-392891362-8373,1,,2018-07-09,2018-07-12,1535.57,
5005650947,335131362,MPDS-335131362-8438,1,,2018-07-09,2018-07-12,1598.5,
5005650948,387923362,MPDS-387923362-2541,1,,2018-07-09,2018-07-14,1561.33,
5005651176,338333362,MPDS-338333362-5926,1,,2018-07-09,2018-07-12,384,
5005651177,388854492,MPDS-388854492-4790,1,,2018-07-09,2018-07-13,98.75,
5005651178,388854492,MPDS-388854492-9043,1,,2018-07-09,2018-07-13,114.75,
5005651373,319946492,MPDS-319946492-3528,1,R 4- Customer - dislike general/color/material/style,2018-07-09,2018-07-11,1547.75,
5005651374,319946492,MPDS-319946492-3258,1,R 4- Customer - dislike general/color/material/style,2018-07-09,2018-07-11,1438.75,
5005651001,381343362,MPDS-381343362-1901,1,,2018-07-09,2018-07-11,498.5,
5005651544,335114492,MPDS-335114492-6545,1,,2018-07-09,2018-07-11,1269.6,
5005652156,369269492,369269492-2790,1,,2018-07-09,2018-07-10,67.09,
5005651843,386853362,MPDS-386853362-5879,1,,2018-07-09,2018-07-12,368,
5005651846,343113362,MPDS-343113362-6277,1,,2018-07-09,2018-07-14,245.33,
5005652165,397129492,397129492-9143,1,,2018-07-09,2018-07-10,342.04,
5005652166,395269492,395269492-1243,1,,2018-07-09,2018-07-10,344,
5005651845,399813362,MPDS-399813362-5631,1,,2018-07-09,2018-07-12,598,
5005651847,399424492,MPDS-399424492-1388,1,,2018-07-09,2018-07-12,414,
5005650836,374193362,MPDS-374193362-9894,1,,2018-07-09,2018-07-12,179.33,
5005651909,397913362,MPDS-397913362-3336,1,,2018-07-09,2018-07-12,320,
5005651609,394186492,MPDS-394186492-6067,1,R 13- Quality - item counterfeit,2018-07-09,2018-07-11,385,
5005651637,389586492,MPDS-389586492-4665,1,,2018-07-09,2018-07-11,500,
